image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,padded_size
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1142_1555.png,0.19818913209915479,1142,1555,11,11,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_964_1560.png,0.09838712823413931,964,1560,17,18,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3463_1605.png,0.2874101195056999,3463,1605,15,14,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3207_1692.png,0.2681393020488686,3207,1692,12,12,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1950_1765.png,0.09549632608623837,1950,1765,23,23,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2516_1846.png,0.2116652343645154,2516,1846,15,15,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_657_1886.png,0.19896735370610918,657,1886,11,11,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_4315_1901.png,0.11505560532088557,4315,1901,19,19,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_446_1985.png,0.27975599379221383,446,1985,11,11,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1484_2081.png,0.2300297417900476,1484,2081,14,13,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1721_2372.png,0.13706074374254007,1721,2372,14,15,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1408_2624.png,0.19135270760141698,1408,2624,16,16,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_4099_2630.png,0.2022880119178984,4099,2630,16,16,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2611_2639.png,0.1362534913459832,2611,2639,13,12,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1943_3128.png,0.21473309179104286,1943,3128,12,12,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1031_3212.png,0.30161970430966834,1031,3212,12,12,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1184_3239.png,0.13309180682274777,1184,3239,17,17,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_358_3266.png,0.1107114676935765,358,3266,13,13,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2324_3400.png,0.13032567110027693,2324,3400,15,15,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1446_3591.png,0.11957347195751403,1446,3591,18,18,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2007_3695.png,0.16472168507192453,2007,3695,13,13,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3488_3725.png,0.5549430654790266,3488,3725,16,13,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3429_3955.png,0.14965326886156438,3429,3955,14,14,128
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3058_4025.png,0.13207455832587353,3058,4025,11,11,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1468_895.png,0.137779028382074,1468,895,21,21,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3476_1052.png,0.16649056362851017,3476,1052,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2864_1264.png,0.2664876054655756,2864,1264,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2341_1362.png,0.11645811801186298,2341,1362,17,17,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1440_1363.png,0.1782198439148603,1440,1363,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2270_1408.png,0.16257084021920262,2270,1408,21,22,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1142_1555.png,0.0,1142,1555,11,11,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_964_1560.png,0.19613668741463697,964,1560,17,17,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3463_1605.png,0.27133087547795465,3463,1605,15,15,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3207_1692.png,0.22913423209381859,3207,1692,12,12,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1950_1765.png,0.09880485775298267,1950,1765,23,23,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2517_1847.png,0.12392752392994229,2517,1847,14,14,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_657_1886.png,0.05534677783262442,657,1886,11,11,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_4315_1901.png,0.11505560532088557,4315,1901,19,19,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_446_1985.png,0.21571292370123216,446,1985,11,11,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1484_2081.png,0.15912325499126592,1484,2081,14,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1721_2372.png,0.07959794463618829,1721,2372,14,15,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1408_2624.png,0.12291713262096478,1408,2624,16,16,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_4099_2630.png,0.2020126585869387,4099,2630,16,16,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2611_2638.png,0.22538557860166916,2611,2638,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1943_3128.png,0.2615481143711319,1943,3128,12,12,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1030_3212.png,0.2533674563809789,1030,3212,12,12,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1184_3239.png,0.17843323428462668,1184,3239,17,17,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_358_3266.png,0.17693975842077944,358,3266,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2324_3400.png,0.20130824957329319,2324,3400,15,15,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1446_3591.png,0.16621399725441202,1446,3591,18,18,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3457_3723.png,0.5541285725404282,3457,3723,16,13,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3429_3955.png,0.14965326886156438,3429,3955,14,14,128
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3058_4025.png,0.17320912774640418,3058,4025,11,11,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1468_895.png,0.11361119466514584,1468,895,20,21,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3476_1052.png,0.31063969219230175,3476,1052,12,13,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2865_1265.png,0.3371116206712124,2865,1265,11,10,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2342_1363.png,0.0360074756208094,2342,1363,16,16,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1441_1364.png,0.05590868846039464,1441,1364,11,11,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2270_1409.png,0.18090796022104358,2270,1409,21,20,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_964_1561.png,0.16750253693108527,964,1561,16,16,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3464_1606.png,0.13876861859321915,3464,1606,13,13,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1246_1635.png,0.11369561004264661,1246,1635,20,20,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1950_1765.png,0.18883114507015733,1950,1765,22,22,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2517_1847.png,0.18531106392650726,2517,1847,13,13,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1485_2081.png,0.1960124802801478,1485,2081,12,12,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1722_2373.png,0.3389449051774139,1722,2373,12,13,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1409_2625.png,0.19257318539953017,1409,2625,14,14,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_4099_2630.png,0.17537465789022622,4099,2630,15,15,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2612_2640.png,0.3918866822888181,2612,2640,11,10,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1944_3129.png,0.27363994270468167,1944,3129,10,10,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1032_3213.png,0.16854807018558735,1032,3213,10,10,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1185_3240.png,0.030017860979397664,1185,3240,15,15,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_359_3267.png,0.21559578254735556,359,3267,11,11,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2325_3401.png,0.24357860363581027,2325,3401,13,14,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1446_3592.png,0.1809145423045881,1446,3592,18,17,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2008_3695.png,0.2659453243067616,2008,3695,11,13,128
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3430_3956.png,0.15741816447488058,3430,3956,12,12,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1467_895.png,0.1279220133373347,1467,895,22,21,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2864_1264.png,0.25,2864,1264,13,12,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2341_1362.png,0.09110551322199908,2341,1362,17,17,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1440_1363.png,0.15958091205376435,1440,1363,13,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2269_1408.png,0.1774733111515276,2269,1408,22,22,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1142_1555.png,0.0,1142,1555,11,11,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_964_1560.png,0.20820363882937631,964,1560,17,17,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3463_1605.png,0.20658772391546645,3463,1605,15,15,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3208_1692.png,0.29143503978604735,3208,1692,11,12,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1950_1765.png,0.14162329462754197,1950,1765,23,23,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2517_1846.png,0.2888604675068354,2517,1846,14,15,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_657_1886.png,0.19896735370610974,657,1886,11,11,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_446_1985.png,0.20430079965290576,446,1985,11,11,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1484_2081.png,0.33702372692923505,1484,2081,14,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1721_2372.png,0.1903700733685518,1721,2372,14,15,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2768_2583.png,0.7532843248217316,2768,2583,14,9,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1408_2624.png,0.13628203601397432,1408,2624,16,16,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_4099_2630.png,0.2649993037036861,4099,2630,16,15,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2611_2638.png,0.28816801193642383,2611,2638,13,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1943_3128.png,0.25505680879729925,1943,3128,12,12,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1030_3212.png,0.1900652381301861,1030,3212,13,12,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1184_3239.png,0.01277616973995726,1184,3239,17,17,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_358_3266.png,0.2368230317817234,358,3266,13,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2324_3400.png,0.22290773486064286,2324,3400,15,15,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3429_3955.png,0.19257318539953133,3429,3955,14,14,128
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3058_4025.png,0.13207455832587353,3058,4025,11,11,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1468_895.png,0.137779028382074,1468,895,21,21,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3476_1052.png,0.16649056362851017,3476,1052,13,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2864_1264.png,0.23325342191849835,2864,1264,13,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2341_1362.png,0.10938049698603322,2341,1362,17,17,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1440_1363.png,0.2548379638958892,1440,1363,13,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2269_1408.png,0.15916661318256806,2269,1408,22,22,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1142_1555.png,0.19818913209915534,1142,1555,11,11,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_964_1560.png,0.1449585192207126,964,1560,17,17,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3463_1605.png,0.283646796654998,3463,1605,15,14,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1246_1634.png,0.19943645139282787,1246,1634,21,21,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3208_1692.png,0.29143503978604735,3208,1692,11,12,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1950_1765.png,0.09842923407726538,1950,1765,23,23,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2517_1846.png,0.27211065337019574,2517,1846,14,15,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_657_1886.png,0.23491880400378887,657,1886,11,11,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_446_1985.png,0.0,446,1985,11,11,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1484_2081.png,0.21374852715051687,1484,2081,14,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1721_2372.png,0.07959794463618829,1721,2372,14,15,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2712_2582.png,0.7612857872792783,2712,2582,14,9,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1408_2624.png,0.18502295379551262,1408,2624,16,16,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_4099_2630.png,0.2077566543813167,4099,2630,16,16,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2611_2639.png,0.2728883811057639,2611,2639,13,12,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1943_3128.png,0.23754544494947696,1943,3128,12,12,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1030_3212.png,0.10062050357690232,1030,3212,13,12,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1184_3239.png,0.13460945300159152,1184,3239,17,17,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_358_3266.png,0.25807716512898055,358,3266,13,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2324_3400.png,0.24847611243595072,2324,3400,15,15,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1446_3591.png,0.11357790654730264,1446,3591,18,19,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3429_3955.png,0.2184210491133826,3429,3955,14,14,128
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3057_4025.png,0.23663805061131277,3057,4025,12,11,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1467_895.png,0.08731294187300379,1467,895,22,21,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2864_1264.png,0.28554129531939954,2864,1264,13,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2341_1362.png,0.13205959901483097,2341,1362,17,17,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1440_1363.png,0.17366441696180554,1440,1363,13,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2269_1408.png,0.17076069370783817,2269,1408,22,22,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1142_1555.png,0.05534677783262944,1142,1555,11,11,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_964_1560.png,0.17841593752471913,964,1560,17,17,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3463_1605.png,0.06216484215840719,3463,1605,15,15,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1246_1634.png,0.1885308228430683,1246,1634,21,21,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3207_1692.png,0.32012431693433996,3207,1692,12,12,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1950_1765.png,0.1072383074122921,1950,1765,23,23,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2517_1846.png,0.20396952631372225,2517,1846,14,15,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_657_1886.png,0.12074886154440863,657,1886,11,11,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_446_1985.png,0.27975599379221383,446,1985,11,11,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1484_2081.png,0.2363778327108134,1484,2081,14,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1721_2372.png,0.14605472497394267,1721,2372,14,15,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2656_2581.png,0.7722261077169464,2656,2581,14,9,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1408_2624.png,0.28127289431024977,1408,2624,16,16,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_4099_2630.png,0.22085101001672067,4099,2630,16,16,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2611_2639.png,0.19848855665600496,2611,2639,13,12,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1943_3128.png,0.044176350573603376,1943,3128,12,12,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1030_3212.png,0.10062050357690232,1030,3212,13,12,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1184_3239.png,0.13447756511581785,1184,3239,17,17,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_358_3266.png,0.16045949775265278,358,3266,13,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2324_3400.png,0.24847611243595072,2324,3400,15,15,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_1446_3591.png,0.15241877831224912,1446,3591,18,19,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3429_3955.png,0.19257318539953133,3429,3955,14,14,128
Raw_Observation_026_Set3.tiff,star,star_Raw_Observation_026_Set3_3058_4024.png,0.2331672525468583,3058,4024,11,12,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1467_895.png,0.17321200019273622,1467,895,22,21,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2864_1264.png,0.17693975842077944,2864,1264,13,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2341_1362.png,0.10938049698603221,2341,1362,17,17,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1440_1363.png,0.18713582449002544,1440,1363,13,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2269_1408.png,0.19451704252283378,2269,1408,22,22,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1142_1555.png,0.23595292790957778,1142,1555,11,11,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_964_1560.png,0.16313949830852145,964,1560,17,17,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3463_1605.png,0.21337959797772285,3463,1605,15,14,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3207_1692.png,0.2121830632179329,3207,1692,12,12,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1950_1765.png,0.11342040763326365,1950,1765,23,23,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2517_1846.png,0.24783055236062335,2517,1846,14,15,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_657_1886.png,0.23961465338607016,657,1886,11,11,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_4315_1901.png,0.0,4315,1901,19,19,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_446_1985.png,0.2086585772232276,446,1985,11,11,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1484_2081.png,0.2663812077562251,1484,2081,14,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1721_2372.png,0.14605472497394267,1721,2372,14,15,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2600_2580.png,0.8073312194208626,2600,2580,14,8,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1408_2624.png,0.2236801203445599,1408,2624,16,16,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_4099_2630.png,0.22085101001672067,4099,2630,16,16,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2611_2639.png,0.14209211114680875,2611,2639,13,12,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1943_3128.png,0.17481774530385763,1943,3128,12,12,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1031_3212.png,0.17988063388643505,1031,3212,12,12,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1184_3239.png,0.13309180682274777,1184,3239,17,17,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_358_3266.png,0.25807716512898055,358,3266,13,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2324_3400.png,0.093969229845192,2324,3400,15,15,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_1446_3591.png,0.05146026751205792,1446,3591,18,18,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_2007_3695.png,0.0,2007,3695,13,13,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3429_3955.png,0.14965326886156438,3429,3955,14,14,128
Raw_Observation_027_Set3.tiff,star,star_Raw_Observation_027_Set3_3058_4024.png,0.21964950484810042,3058,4024,11,12,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1467_895.png,0.16211421724224787,1467,895,22,21,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3476_1052.png,0.0,3476,1052,13,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2864_1264.png,0.3038265400796589,2864,1264,13,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2341_1362.png,0.22633770194056496,2341,1362,17,17,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1440_1363.png,0.15041027971930376,1440,1363,13,13,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_2270_1408.png,0.19873908642033342,2270,1408,21,22,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1142_1555.png,0.23595292790957778,1142,1555,11,11,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_964_1560.png,0.1574948184293678,964,1560,17,17,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3463_1605.png,0.25002353396571325,3463,1605,15,14,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_3207_1692.png,0.2681393020488686,3207,1692,12,12,128
Raw_Observation_028_Set3.tiff,star,star_Raw_Observation_028_Set3_1950_1765.png,0.1302266863164303,1950,1765,23,23,128
