image,object_type,object_name,eccentricity,bbox_x,bbox_y,bbox_width,bbox_height,centroid_x,centroid_y
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3429_3955.png,0.1666526120275251,3429,3955,14,14,3436.0,3962.0
Raw_Observation_018_Set2.tiff,star,star_Raw_Observation_018_Set2_3058_4025.png,0.2018401416704723,3058,4025,11,11,3063.5,4030.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1467_895.png,0.1322972470446966,1467,895,22,21,1478.0,905.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2864_1264.png,0.329005169147683,2864,1264,13,13,2870.5,1270.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2341_1362.png,0.1164581180118629,2341,1362,17,17,2349.5,1370.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1440_1363.png,0.1871358244900254,1440,1363,13,13,1446.5,1369.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2270_1408.png,0.2054929483600569,2270,1408,21,22,2280.5,1419.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_964_1560.png,0.1274172101670713,964,1560,17,17,972.5,1568.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3463_1605.png,0.200265014679624,3463,1605,15,15,3470.5,1612.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1246_1634.png,0.2078835823348858,1246,1634,21,21,1256.5,1644.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3207_1692.png,0.2109281721979576,3207,1692,12,12,3213.0,1698.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1950_1765.png,0.0664029648697133,1950,1765,23,23,1961.5,1776.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2516_1846.png,0.2850514351593937,2516,1846,15,15,2523.5,1853.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_657_1886.png,0.2349188040037888,657,1886,11,11,662.5,1891.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_446_1985.png,0.2086585772232276,446,1985,11,11,451.5,1990.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1484_2080.png,0.2076825560976918,1484,2080,14,14,1491.0,2087.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1721_2372.png,0.0795979446361882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1408_2624.png,0.2326008570744154,1408,2624,16,16,1416.0,2632.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2611_2639.png,0.2757676774819875,2611,2639,13,12,2617.5,2645.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1943_3128.png,0.102826443156291,1943,3128,12,12,1949.0,3134.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1030_3212.png,0.1679511937003323,1030,3212,12,12,1036.0,3218.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1184_3239.png,0.1803263164839732,1184,3239,17,17,1192.5,3247.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_358_3266.png,0.2368230317817234,358,3266,13,13,364.5,3272.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2324_3400.png,0.1199720497047071,2324,3400,15,15,2331.5,3407.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_1446_3591.png,0.1862568662887714,1446,3591,18,19,1455.0,3600.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3566_3730.png,0.5197144016087065,3566,3730,14,12,3573.0,3736.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_019_Set2.tiff,star,star_Raw_Observation_019_Set2_3058_4025.png,0.1320745583258735,3058,4025,11,11,3063.5,4030.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1467_895.png,0.1322972470446966,1467,895,22,21,1478.0,905.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2864_1264.png,0.3038265400796583,2864,1264,13,13,2870.5,1270.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2341_1362.png,0.091105513221999,2341,1362,17,17,2349.5,1370.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1440_1363.png,0.110711467693576,1440,1363,13,13,1446.5,1369.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2270_1408.png,0.1951850694604786,2270,1408,21,22,2280.5,1419.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_964_1560.png,0.1664533400024047,964,1560,17,17,972.5,1568.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3463_1605.png,0.2326143985992673,3463,1605,15,14,3470.5,1612.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3208_1692.png,0.2914350397860473,3208,1692,11,12,3213.5,1698.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1950_1765.png,0.1650104101773861,1950,1765,23,23,1961.5,1776.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2516_1847.png,0.2955797741527892,2516,1847,15,14,2523.5,1854.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_657_1886.png,0.2079878509222616,657,1886,11,11,662.5,1891.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_446_1985.png,0.2454506759316675,446,1985,11,11,451.5,1990.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1484_2081.png,0.1583305307265138,1484,2081,13,13,1490.5,2087.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1721_2372.png,0.1460547249739426,1721,2372,14,15,1728.0,2379.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1408_2624.png,0.2122971710457682,1408,2624,16,16,1416.0,2632.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_4099_2630.png,0.18245815806803,4099,2630,16,16,4107.0,2638.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2611_2639.png,0.3168571552016994,2611,2639,13,12,2617.5,2645.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1943_3128.png,0.0454362139035136,1943,3128,12,12,1949.0,3134.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1030_3212.png,0.1006205035769023,1030,3212,13,12,1036.5,3218.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1184_3239.png,0.1803263164839732,1184,3239,17,17,1192.5,3247.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_358_3266.png,0.1439590925184095,358,3266,13,13,364.5,3272.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2324_3400.png,0.1087740440960639,2324,3400,15,15,2331.5,3407.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3527_3727.png,0.5014410908101204,3527,3727,15,13,3534.5,3733.5
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3429_3955.png,0.2184210491133826,3429,3955,14,14,3436.0,3962.0
Raw_Observation_020_Set2.tiff,star,star_Raw_Observation_020_Set2_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1467_895.png,0.0918840741537777,1467,895,22,21,1478.0,905.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2864_1263.png,0.1275424362596809,2864,1263,13,14,2870.5,1270.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2341_1362.png,0.1876090269438662,2341,1362,17,17,2349.5,1370.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1440_1363.png,0.1595809120537643,1440,1363,13,13,1446.5,1369.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2270_1408.png,0.1984505284129247,2270,1408,21,22,2280.5,1419.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1142_1555.png,0.1981891320991547,1142,1555,11,11,1147.5,1560.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_964_1560.png,0.0983871282341393,964,1560,17,18,972.5,1569.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3463_1605.png,0.2874101195056999,3463,1605,15,14,3470.5,1612.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3207_1692.png,0.2681393020488686,3207,1692,12,12,3213.0,1698.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1950_1765.png,0.0954963260862383,1950,1765,23,23,1961.5,1776.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2516_1846.png,0.2116652343645154,2516,1846,15,15,2523.5,1853.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_657_1886.png,0.1989673537061091,657,1886,11,11,662.5,1891.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_4315_1901.png,0.1150556053208855,4315,1901,19,19,4324.5,1910.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_446_1985.png,0.2797559937922138,446,1985,11,11,451.5,1990.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1484_2081.png,0.2300297417900476,1484,2081,14,13,1491.0,2087.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1721_2372.png,0.13706074374254,1721,2372,14,15,1728.0,2379.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1408_2624.png,0.1913527076014169,1408,2624,16,16,1416.0,2632.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_4099_2630.png,0.2022880119178984,4099,2630,16,16,4107.0,2638.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2611_2639.png,0.1362534913459832,2611,2639,13,12,2617.5,2645.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1943_3128.png,0.2147330917910428,1943,3128,12,12,1949.0,3134.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1031_3212.png,0.3016197043096683,1031,3212,12,12,1037.0,3218.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1184_3239.png,0.1330918068227477,1184,3239,17,17,1192.5,3247.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_358_3266.png,0.1107114676935765,358,3266,13,13,364.5,3272.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2324_3400.png,0.1303256711002769,2324,3400,15,15,2331.5,3407.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_1446_3591.png,0.119573471957514,1446,3591,18,18,1455.0,3600.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_2007_3695.png,0.1647216850719245,2007,3695,13,13,2013.5,3701.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3488_3725.png,0.5549430654790266,3488,3725,16,13,3496.0,3731.5
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3429_3955.png,0.1496532688615643,3429,3955,14,14,3436.0,3962.0
Raw_Observation_021_Set2.tiff,star,star_Raw_Observation_021_Set2_3058_4025.png,0.1320745583258735,3058,4025,11,11,3063.5,4030.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1468_895.png,0.137779028382074,1468,895,21,21,1478.5,905.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3476_1052.png,0.1664905636285101,3476,1052,13,13,3482.5,1058.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2864_1264.png,0.2664876054655756,2864,1264,13,13,2870.5,1270.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2341_1362.png,0.1164581180118629,2341,1362,17,17,2349.5,1370.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1440_1363.png,0.1782198439148603,1440,1363,13,13,1446.5,1369.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2270_1408.png,0.1625708402192026,2270,1408,21,22,2280.5,1419.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_964_1560.png,0.1961366874146369,964,1560,17,17,972.5,1568.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3463_1605.png,0.2713308754779546,3463,1605,15,15,3470.5,1612.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3207_1692.png,0.2291342320938185,3207,1692,12,12,3213.0,1698.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1950_1765.png,0.0988048577529826,1950,1765,23,23,1961.5,1776.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2517_1847.png,0.1239275239299422,2517,1847,14,14,2524.0,1854.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_657_1886.png,0.0553467778326244,657,1886,11,11,662.5,1891.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_4315_1901.png,0.1150556053208855,4315,1901,19,19,4324.5,1910.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_446_1985.png,0.2157129237012321,446,1985,11,11,451.5,1990.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1484_2081.png,0.1591232549912659,1484,2081,14,13,1491.0,2087.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1721_2372.png,0.0795979446361882,1721,2372,14,15,1728.0,2379.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1408_2624.png,0.1229171326209647,1408,2624,16,16,1416.0,2632.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_4099_2630.png,0.2020126585869387,4099,2630,16,16,4107.0,2638.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2611_2638.png,0.2253855786016691,2611,2638,13,13,2617.5,2644.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1943_3128.png,0.2615481143711319,1943,3128,12,12,1949.0,3134.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1030_3212.png,0.2533674563809789,1030,3212,12,12,1036.0,3218.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1184_3239.png,0.1784332342846266,1184,3239,17,17,1192.5,3247.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_358_3266.png,0.1769397584207794,358,3266,13,13,364.5,3272.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2324_3400.png,0.2013082495732931,2324,3400,15,15,2331.5,3407.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_1446_3591.png,0.166213997254412,1446,3591,18,18,1455.0,3600.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3457_3723.png,0.5541285725404282,3457,3723,16,13,3465.0,3729.5
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3429_3955.png,0.1496532688615643,3429,3955,14,14,3436.0,3962.0
Raw_Observation_022_Set2.tiff,star,star_Raw_Observation_022_Set2_3058_4025.png,0.1732091277464041,3058,4025,11,11,3063.5,4030.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1468_895.png,0.1136111946651458,1468,895,20,21,1478.0,905.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3476_1052.png,0.3106396921923017,3476,1052,12,13,3482.0,1058.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2865_1265.png,0.3371116206712124,2865,1265,11,10,2870.5,1270.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2342_1363.png,0.0360074756208094,2342,1363,16,16,2350.0,1371.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1441_1364.png,0.0559086884603946,1441,1364,11,11,1446.5,1369.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2270_1409.png,0.1809079602210435,2270,1409,21,20,2280.5,1419.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_964_1561.png,0.1675025369310852,964,1561,16,16,972.0,1569.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3464_1606.png,0.1387686185932191,3464,1606,13,13,3470.5,1612.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1246_1635.png,0.1136956100426466,1246,1635,20,20,1256.0,1645.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1950_1765.png,0.1888311450701573,1950,1765,22,22,1961.0,1776.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2517_1847.png,0.1853110639265072,2517,1847,13,13,2523.5,1853.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1485_2081.png,0.1960124802801478,1485,2081,12,12,1491.0,2087.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1722_2373.png,0.3389449051774139,1722,2373,12,13,1728.0,2379.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1409_2625.png,0.1925731853995301,1409,2625,14,14,1416.0,2632.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_4099_2630.png,0.1753746578902262,4099,2630,15,15,4106.5,2637.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2612_2640.png,0.3918866822888181,2612,2640,11,10,2617.5,2645.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1944_3129.png,0.2736399427046816,1944,3129,10,10,1949.0,3134.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1032_3213.png,0.1685480701855873,1032,3213,10,10,1037.0,3218.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1185_3240.png,0.0300178609793976,1185,3240,15,15,1192.5,3247.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_359_3267.png,0.2155957825473555,359,3267,11,11,364.5,3272.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2325_3401.png,0.2435786036358102,2325,3401,13,14,2331.5,3408.0
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_1446_3592.png,0.1809145423045881,1446,3592,18,17,1455.0,3600.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_2008_3695.png,0.2659453243067616,2008,3695,11,13,2013.5,3701.5
Raw_Observation_023_Set3.tiff,star,star_Raw_Observation_023_Set3_3430_3956.png,0.1574181644748805,3430,3956,12,12,3436.0,3962.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1467_895.png,0.1279220133373347,1467,895,22,21,1478.0,905.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3476_1052.png,0.0,3476,1052,13,13,3482.5,1058.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2864_1264.png,0.25,2864,1264,13,12,2870.5,1270.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2341_1362.png,0.091105513221999,2341,1362,17,17,2349.5,1370.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1440_1363.png,0.1595809120537643,1440,1363,13,13,1446.5,1369.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2269_1408.png,0.1774733111515276,2269,1408,22,22,2280.0,1419.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1142_1555.png,0.0,1142,1555,11,11,1147.5,1560.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_964_1560.png,0.2082036388293763,964,1560,17,17,972.5,1568.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3463_1605.png,0.2065877239154664,3463,1605,15,15,3470.5,1612.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1246_1634.png,0.1736480919190771,1246,1634,21,21,1256.5,1644.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3208_1692.png,0.2914350397860473,3208,1692,11,12,3213.5,1698.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1950_1765.png,0.1416232946275419,1950,1765,23,23,1961.5,1776.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2517_1846.png,0.2888604675068354,2517,1846,14,15,2524.0,1853.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_657_1886.png,0.1989673537061097,657,1886,11,11,662.5,1891.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_4315_1901.png,0.0,4315,1901,19,19,4324.5,1910.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_446_1985.png,0.2043007996529057,446,1985,11,11,451.5,1990.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1484_2081.png,0.337023726929235,1484,2081,14,13,1491.0,2087.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1721_2372.png,0.1903700733685518,1721,2372,14,15,1728.0,2379.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2768_2583.png,0.7532843248217316,2768,2583,14,9,2775.0,2587.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1408_2624.png,0.1362820360139743,1408,2624,16,16,1416.0,2632.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_4099_2630.png,0.2649993037036861,4099,2630,16,15,4107.0,2637.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2611_2638.png,0.2881680119364238,2611,2638,13,13,2617.5,2644.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1943_3128.png,0.2550568087972992,1943,3128,12,12,1949.0,3134.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1030_3212.png,0.1900652381301861,1030,3212,13,12,1036.5,3218.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1184_3239.png,0.0127761697399572,1184,3239,17,17,1192.5,3247.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_358_3266.png,0.2368230317817234,358,3266,13,13,364.5,3272.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2324_3400.png,0.2229077348606428,2324,3400,15,15,2331.5,3407.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_1446_3591.png,0.0514602675120579,1446,3591,18,18,1455.0,3600.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_2007_3695.png,0.0,2007,3695,13,13,2013.5,3701.5
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3429_3955.png,0.1925731853995313,3429,3955,14,14,3436.0,3962.0
Raw_Observation_024_Set3.tiff,star,star_Raw_Observation_024_Set3_3058_4025.png,0.1320745583258735,3058,4025,11,11,3063.5,4030.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1468_895.png,0.137779028382074,1468,895,21,21,1478.5,905.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3476_1052.png,0.1664905636285101,3476,1052,13,13,3482.5,1058.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2864_1264.png,0.2332534219184983,2864,1264,13,13,2870.5,1270.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2341_1362.png,0.1093804969860332,2341,1362,17,17,2349.5,1370.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1440_1363.png,0.2548379638958892,1440,1363,13,13,1446.5,1369.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_2269_1408.png,0.159166613182568,2269,1408,22,22,2280.0,1419.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1142_1555.png,0.1981891320991553,1142,1555,11,11,1147.5,1560.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_964_1560.png,0.1449585192207126,964,1560,17,17,972.5,1568.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3463_1605.png,0.283646796654998,3463,1605,15,14,3470.5,1612.0
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_1246_1634.png,0.1994364513928278,1246,1634,21,21,1256.5,1644.5
Raw_Observation_025_Set3.tiff,star,star_Raw_Observation_025_Set3_3208_1692.png,0.2914350397860473,3208,1692,11,12,3213.5,1698.0
